Loan_ID,Customer_ID,Application_Date,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Annual_Income,Employment_Type,Credit_Score,Age,Gender,Marital_Status,Region,Branch,Loan_Status,Default_Status,EMI,Total_Interest
L01713,C2713,2025-04-27,Personal,469591,11.8,60,4240152,Business Owner,697,59,Female,Single,South,Bengaluru,Pending,No,8750.05,277058.69
L01714,C2714,2025-09-20,Personal,534905,12.9,60,4966846,Self-Employed,744,34,Male,Married,East,Kolkata,Approved,No,10065.13,345013.72
L01715,C2715,2025-12-03,Home,1414345,8.3,240,431702,Self-Employed,769,34,Male,Married,South,Hyderabad,Pending,No,6382.23,2347812.7
L01716,C2716,2025-07-22,Business,3009827,10.3,180,4091798,Business Owner,668,22,Female,Married,South,Bengaluru,Pending,No,18443.55,4650182.72
L01717,C2717,2025-05-24,Auto,1106138,9.4,84,2851871,Salaried,836,51,Female,Married,South,Bengaluru,Approved,No,14406.13,727838.8
L01718,C2718,2025-08-03,Personal,686392,13.9,60,4457803,Self-Employed,624,57,Female,Single,North,Lucknow,Rejected,No,13030.01,477042.44
L01719,C2719,2025-10-11,Personal,237120,12.4,60,4826173,Salaried,712,49,Female,Single,West,Mumbai,Approved,No,4442.05,147014.4
L01720,C2720,2025-04-20,Business,1491489,11.1,180,4734764,Business Owner,836,23,Female,Married,West,Mumbai,Approved,No,9205.8,2483329.19
L01721,C2721,2025-04-29,Personal,394040,11.9,60,2311115,Self-Employed,611,37,Female,Single,East,Kolkata,Rejected,No,7348.85,234453.8
L01722,C2722,2025-08-03,Personal,628905,14.5,60,1156669,Business Owner,775,39,Female,Single,South,Chennai,Approved,No,12001.6,455956.12
L01723,C2723,2025-08-07,Business,2187625,12.2,180,791557,Salaried,654,32,Male,Married,North,Jaipur,Rejected,No,13636.2,4003353.75
L01724,C2724,2025-06-04,Personal,627128,11.2,60,3697893,Salaried,778,41,Male,Married,East,Kolkata,Approved,No,11622.77,351191.68
L01725,C2725,2025-04-09,Personal,640671,13.3,60,4861792,Business Owner,706,21,Male,Married,South,Bengaluru,Pending,No,12098.0,426046.22
L01726,C2726,2025-11-08,Auto,868304,10.3,84,3268063,Business Owner,819,58,Male,Married,North,Delhi,Approved,No,11401.66,626047.18
L01727,C2727,2025-12-05,Auto,426682,9.6,84,603516,Self-Employed,824,25,Female,Married,West,Ahmedabad,Approved,No,5567.18,286730.3
L01728,C2728,2025-10-30,Auto,470850,9.9,84,1538184,Salaried,752,34,Male,Married,North,Lucknow,Approved,No,6160.29,326299.05
L01729,C2729,2025-08-30,Business,676543,12.8,180,3261299,Self-Employed,641,44,Female,Single,South,Bengaluru,Rejected,No,4239.67,1298962.56
L01730,C2730,2025-03-09,Education,311376,8.8,96,2438143,Business Owner,738,23,Male,Married,South,Hyderabad,Approved,No,3528.93,219208.7
L01731,C2731,2025-12-08,Auto,1006503,8.6,84,915992,Business Owner,709,29,Male,Married,West,Ahmedabad,Approved,No,13012.65,605914.81
L01732,C2732,2025-10-12,Personal,162461,13.7,60,3022490,Business Owner,691,53,Male,Married,South,Chennai,Pending,No,3078.64,111285.78
L01733,C2733,2025-01-04,Home,1003013,7.8,240,3693706,Business Owner,820,28,Female,Single,West,Ahmedabad,Approved,No,4505.2,1564700.28
L01734,C2734,2025-10-10,Business,3633779,12.1,180,411812,Salaried,664,38,Female,Single,North,Lucknow,Approved,No,22630.37,6595308.88
L01735,C2735,2025-08-10,Business,548464,12.5,180,3256119,Business Owner,607,56,Male,Single,East,Bhubaneswar,Rejected,No,3427.9,1028370.0
L01736,C2736,2025-08-09,Auto,619867,10.4,84,1488326,Salaried,755,41,Male,Single,North,Jaipur,Approved,No,8146.82,451263.18
L01737,C2737,2025-03-05,Education,300376,8.0,96,1017857,Self-Employed,824,39,Female,Single,West,Pune,Approved,No,3379.23,192240.64
L01738,C2738,2025-06-07,Education,326835,7.9,96,1386133,Business Owner,755,54,Male,Single,North,Delhi,Approved,No,3673.49,206559.72
L01739,C2739,2025-02-02,Business,1024019,11.5,180,3765034,Self-Employed,723,52,Male,Married,West,Ahmedabad,Approved,No,6343.23,1766432.77
L01740,C2740,2025-09-25,Personal,258724,12.3,60,3003559,Business Owner,637,40,Female,Married,North,Lucknow,Rejected,No,4842.45,159115.26
L01741,C2741,2025-04-07,Home,1037252,8.8,240,3336386,Business Owner,844,28,Female,Single,West,Mumbai,Approved,No,4702.21,1825563.52
L01742,C2742,2025-04-26,Auto,456681,8.8,84,2228839,Business Owner,673,27,Female,Married,West,Mumbai,Pending,No,5915.11,281315.5
L01743,C2743,2025-01-24,Business,1612493,11.4,180,4372480,Salaried,731,27,Male,Single,East,Kolkata,Approved,No,9979.54,2757363.03
L01744,C2744,2025-07-29,Home,2968643,9.4,240,2120418,Self-Employed,725,50,Female,Married,South,Chennai,Approved,No,13532.06,5581048.84
L01745,C2745,2025-11-17,Business,3756046,12.1,180,4271765,Salaried,715,41,Female,Single,East,Bhubaneswar,Pending,No,23391.82,6817223.49
L01746,C2746,2025-04-28,Auto,788574,9.2,84,1999524,Business Owner,683,54,Male,Single,South,Chennai,Pending,No,10251.46,507841.66
L01747,C2747,2025-02-10,Auto,698134,10.4,84,4002570,Business Owner,701,29,Male,Single,South,Chennai,Pending,No,9175.48,508241.55
L01748,C2748,2025-01-18,Home,2435887,8.2,240,2104793,Self-Employed,783,39,Male,Single,East,Kolkata,Approved,No,10981.79,3994854.68
L01749,C2749,2025-08-25,Home,2426088,7.8,240,1321574,Self-Employed,603,38,Male,Married,East,Kolkata,Rejected,No,10897.18,3784697.28
L01750,C2750,2025-11-15,Business,3366912,10.7,180,4316674,Self-Employed,624,60,Female,Married,North,Lucknow,Rejected,No,20706.51,5403893.76
L01751,C2751,2025-11-17,Home,2068963,8.2,240,2028236,Salaried,802,54,Male,Single,North,Delhi,Approved,No,9327.57,3393099.32
L01752,C2752,2025-04-18,Personal,327908,14.6,60,1269753,Salaried,693,28,Male,Married,West,Mumbai,Approved,No,6263.04,239372.84
L01753,C2753,2025-10-12,Business,2341181,10.4,180,2996878,Self-Employed,667,40,Female,Single,South,Chennai,Approved,No,14359.24,3652242.36
L01754,C2754,2025-03-24,Home,1727696,8.3,240,4150728,Business Owner,604,30,Male,Married,West,Pune,Rejected,No,7796.23,2867975.36
L01755,C2755,2025-04-21,Business,2242054,10.8,180,2082802,Business Owner,819,34,Male,Married,South,Chennai,Approved,No,13801.09,3632127.48
L01756,C2756,2025-04-29,Auto,1097431,8.6,84,3914556,Salaried,745,32,Male,Single,East,Patna,Approved,No,14188.22,660653.46
L01757,C2757,2025-03-20,Auto,889741,10.5,84,4670893,Self-Employed,807,32,Male,Married,East,Kolkata,Approved,No,11704.33,653959.64
L01758,C2758,2025-09-28,Personal,421839,13.5,60,4223205,Salaried,742,26,Female,Single,West,Ahmedabad,Approved,No,7979.79,284741.33
L01759,C2759,2025-12-19,Business,1200112,10.6,180,3422847,Self-Employed,746,42,Female,Married,East,Bhubaneswar,Approved,No,7374.02,1908178.08
L01760,C2760,2025-02-15,Education,583891,7.4,96,3887553,Self-Employed,733,37,Male,Single,West,Pune,Approved,No,6532.28,345663.47
L01761,C2761,2025-02-28,Home,2048980,7.9,240,4894657,Self-Employed,767,22,Male,Married,South,Hyderabad,Approved,No,9211.87,3237388.4
L01762,C2762,2025-05-14,Personal,396808,11.6,60,1191392,Business Owner,685,59,Male,Married,North,Delhi,Approved,No,7380.63,230148.64
L01763,C2763,2025-10-20,Business,3760389,10.1,180,3603266,Salaried,624,42,Female,Married,North,Lucknow,Rejected,No,23001.05,5696989.33
L01764,C2764,2025-08-10,Education,390324,7.4,96,3495137,Self-Employed,718,35,Male,Married,North,Jaipur,Approved,No,4366.75,231071.81
L01765,C2765,2025-04-11,Education,691753,8.8,96,3981187,Salaried,640,52,Female,Married,East,Patna,Rejected,No,7839.87,486994.11
L01766,C2766,2025-10-28,Auto,789207,10.2,84,2885825,Self-Employed,773,53,Female,Single,North,Delhi,Approved,No,10353.64,563493.8
L01767,C2767,2025-12-23,Home,2789286,9.5,240,4693495,Salaried,687,47,Female,Single,West,Mumbai,Approved,No,12726.12,5299643.4
L01768,C2768,2025-05-16,Personal,544907,14.5,60,3510142,Business Owner,651,42,Female,Single,West,Mumbai,Rejected,No,10398.64,395057.58
L01769,C2769,2025-06-13,Auto,382110,9.0,84,2523633,Business Owner,848,23,Male,Single,West,Ahmedabad,Approved,No,4958.33,240729.3
L01770,C2770,2025-04-27,Personal,686319,12.3,60,4013498,Business Owner,726,60,Female,Single,North,Jaipur,Approved,No,12845.6,422086.19
L01771,C2771,2025-11-07,Education,750478,8.1,96,3230959,Salaried,671,36,Female,Single,North,Delhi,Approved,Yes,8450.69,486309.74
L01772,C2772,2025-01-01,Business,3903352,10.6,180,659866,Business Owner,778,45,Male,Married,East,Patna,Approved,No,23983.93,6206329.68
L01773,C2773,2025-07-22,Auto,678498,9.7,84,1167044,Self-Employed,611,38,Female,Single,East,Kolkata,Rejected,No,8860.86,460700.14
L01774,C2774,2025-10-22,Home,1372482,8.0,240,2377355,Self-Employed,655,25,Male,Married,West,Pune,Rejected,No,6176.17,2195971.2
L01775,C2775,2025-10-17,Education,315526,8.2,96,3959200,Business Owner,611,51,Male,Married,North,Delhi,Rejected,No,3556.24,206985.06
L01776,C2776,2025-12-09,Education,668909,7.4,96,1031445,Business Owner,667,32,Female,Married,South,Chennai,Pending,No,7483.42,395994.13
L01777,C2777,2025-03-23,Home,2772879,8.5,240,3684699,Business Owner,820,32,Male,Single,South,Bengaluru,Approved,No,12535.72,4713894.3
L01778,C2778,2025-04-17,Business,2563531,11.8,180,1220963,Salaried,632,52,Female,Single,North,Delhi,Rejected,No,15922.38,4537449.87
L01779,C2779,2025-09-28,Business,3681357,10.1,180,398211,Salaried,725,55,Female,Single,North,Jaipur,Pending,No,22517.63,5577255.85
L01780,C2780,2025-05-30,Personal,584903,13.7,60,389171,Self-Employed,658,60,Male,Single,East,Patna,Rejected,No,11083.91,400658.55
L01781,C2781,2025-02-12,Home,1293602,9.1,240,382970,Self-Employed,648,52,Female,Single,South,Hyderabad,Rejected,No,5880.5,2354355.64
L01782,C2782,2025-08-12,Home,2123096,7.9,240,4920662,Salaried,743,42,Male,Single,East,Bhubaneswar,Approved,No,9545.09,3354491.68
L01783,C2783,2025-07-03,Auto,936539,9.7,84,1633399,Self-Employed,652,43,Female,Married,North,Delhi,Rejected,No,12230.75,635909.98
L01784,C2784,2025-11-18,Education,263041,7.2,96,1284314,Business Owner,805,43,Male,Married,South,Chennai,Approved,No,2937.29,151511.62
L01785,C2785,2025-01-29,Home,1640865,8.9,240,2751203,Self-Employed,632,54,Male,Married,East,Kolkata,Rejected,No,7445.42,2920739.7
L01786,C2786,2025-09-27,Auto,770063,9.5,84,2794115,Business Owner,735,30,Female,Single,South,Chennai,Approved,No,10038.32,512091.9
L01787,C2787,2025-10-28,Business,2747241,10.6,180,1180619,Self-Employed,695,27,Female,Married,East,Kolkata,Approved,No,16880.27,4368113.19
L01788,C2788,2025-11-14,Education,243011,8.5,96,3813171,Self-Employed,798,40,Female,Single,East,Bhubaneswar,Approved,No,2746.53,165247.48
L01789,C2789,2025-05-28,Auto,881337,10.0,84,424931,Self-Employed,811,39,Male,Married,West,Mumbai,Pending,No,11541.32,616935.9
L01790,C2790,2025-12-31,Education,569409,8.7,96,3764271,Salaried,752,30,Female,Single,East,Kolkata,Approved,No,6447.37,396308.66
L01791,C2791,2025-05-28,Education,590179,7.4,96,4091868,Business Owner,760,58,Male,Single,East,Bhubaneswar,Approved,No,6602.63,349385.97
L01792,C2792,2025-05-16,Home,1060567,8.7,240,442831,Business Owner,726,27,Female,Single,West,Ahmedabad,Pending,No,4803.48,1845386.58
L01793,C2793,2025-08-19,Business,3264008,11.1,180,3159836,Self-Employed,801,49,Female,Married,South,Chennai,Approved,No,20146.18,5434573.32
L01794,C2794,2025-12-22,Home,1441910,8.2,240,1599098,Business Owner,833,33,Female,Married,West,Pune,Approved,No,6500.61,2364732.4
L01795,C2795,2025-04-06,Home,1986642,9.1,240,768773,Salaried,686,48,Male,Married,West,Ahmedabad,Pending,No,9030.94,3615688.44
L01796,C2796,2025-05-31,Education,573420,7.1,96,3778020,Salaried,706,26,Female,Married,East,Patna,Approved,No,6397.22,325702.56
L01797,C2797,2025-02-05,Education,678980,8.6,96,4990535,Business Owner,682,47,Male,Single,East,Bhubaneswar,Approved,No,7680.96,467138.24
L01798,C2798,2025-12-18,Home,1625873,8.2,240,3391653,Business Owner,695,36,Male,Single,North,Delhi,Approved,No,7329.98,2666431.72
L01799,C2799,2025-10-14,Business,3292103,11.3,180,657060,Business Owner,647,60,Male,Single,South,Bengaluru,Rejected,No,20356.17,5580114.59
L01800,C2800,2025-10-06,Business,3741881,12.6,180,1133321,Salaried,792,40,Male,Married,East,Bhubaneswar,Approved,No,23407.54,7072155.09
L01801,C2801,2025-11-03,Education,633091,8.1,96,3948749,Self-Employed,674,47,Male,Single,East,Kolkata,Approved,No,7128.87,410242.97
L01802,C2802,2025-05-12,Home,2660705,8.7,240,4910933,Self-Employed,721,60,Male,Single,East,Patna,Approved,No,12050.78,4629626.7
L01803,C2803,2025-01-06,Auto,626057,8.8,84,3070599,Business Owner,806,57,Female,Single,South,Chennai,Approved,No,8108.93,385651.11
L01804,C2804,2025-11-27,Education,390905,8.5,96,4656713,Salaried,616,38,Female,Single,West,Pune,Rejected,No,4418.04,265815.4
L01805,C2805,2025-12-28,Home,1671529,7.6,240,2200492,Business Owner,719,41,Female,Married,South,Chennai,Pending,No,7494.02,2540724.08
L01806,C2806,2025-08-24,Auto,1138947,9.8,84,3050272,Business Owner,749,45,Male,Married,North,Jaipur,Approved,No,14887.66,781317.64
L01807,C2807,2025-04-25,Home,2459262,8.0,240,1405322,Salaried,834,50,Male,Single,East,Bhubaneswar,Approved,No,11066.68,3934819.2
L01808,C2808,2025-08-22,Auto,1138479,8.7,84,3943953,Business Owner,690,27,Female,Married,West,Mumbai,Pending,No,14732.46,693333.71
L01809,C2809,2025-10-08,Auto,853313,9.8,84,994761,Self-Employed,761,24,Male,Single,North,Delhi,Approved,No,11154.02,585372.72
L01810,C2810,2025-04-17,Personal,295210,12.1,60,4500211,Salaried,822,56,Male,Married,South,Chennai,Approved,No,5515.51,178602.05
L01811,C2811,2025-06-01,Business,681268,10.2,180,949448,Business Owner,788,47,Female,Married,West,Mumbai,Approved,No,4170.87,1042340.04
L01812,C2812,2025-01-23,Education,650064,8.8,96,458926,Self-Employed,780,21,Female,Single,East,Kolkata,Approved,No,7367.39,457645.06
L01813,C2813,2025-02-26,Personal,246731,14.7,60,636789,Self-Employed,709,49,Male,Married,East,Kolkata,Pending,No,4716.67,181347.28
L01814,C2814,2025-04-14,Personal,191214,11.7,60,993608,Self-Employed,756,26,Female,Single,North,Jaipur,Approved,No,3559.77,111860.19
L01815,C2815,2025-07-27,Home,1410463,8.2,240,3810799,Business Owner,795,51,Male,Married,East,Patna,Approved,No,6358.84,2313159.32
L01816,C2816,2025-02-06,Auto,1084677,8.5,84,1245686,Salaried,601,26,Male,Single,West,Ahmedabad,Rejected,No,14010.41,645382.81
L01817,C2817,2025-05-25,Business,1510525,12.8,180,1999611,Business Owner,807,58,Female,Married,West,Ahmedabad,Approved,No,9465.96,2900208.0
L01818,C2818,2025-12-16,Education,397494,7.3,96,770307,Self-Employed,829,47,Female,Single,West,Pune,Approved,No,4442.82,232136.5
L01819,C2819,2025-04-24,Home,944792,8.9,240,1496924,Salaried,784,39,Female,Single,North,Lucknow,Approved,No,4286.99,1681729.76
L01820,C2820,2025-10-04,Education,705407,7.1,96,2003581,Self-Employed,795,28,Female,Single,South,Chennai,Approved,No,7869.7,400671.18
L01821,C2821,2025-10-10,Education,684884,7.2,96,576864,Business Owner,763,35,Male,Single,South,Bengaluru,Approved,No,7647.87,394493.18
L01822,C2822,2025-01-16,Business,2404269,11.8,180,3438279,Business Owner,697,25,Male,Single,North,Jaipur,Approved,No,14933.18,4255556.13
L01823,C2823,2025-11-05,Home,1593581,8.7,240,3474450,Business Owner,755,37,Female,Married,East,Patna,Approved,No,7217.59,2772830.94
L01824,C2824,2025-07-15,Auto,650275,8.5,84,3277479,Self-Employed,811,21,Female,Single,West,Pune,Approved,No,8399.39,386913.62
L01825,C2825,2025-11-20,Education,391142,7.1,96,4812942,Business Owner,825,45,Male,Married,South,Chennai,Approved,No,4363.68,222168.66
L01826,C2826,2025-01-26,Home,1723920,8.7,240,1285998,Salaried,606,33,Male,Single,West,Ahmedabad,Rejected,No,7807.92,2999620.8
L01827,C2827,2025-10-29,Personal,584266,12.1,60,4723998,Self-Employed,606,29,Female,Married,West,Ahmedabad,Rejected,No,10916.04,353480.93
L01828,C2828,2025-10-31,Business,1783074,11.9,180,3117327,Salaried,709,30,Male,Single,North,Delhi,Approved,No,11084.78,3182787.09
L01829,C2829,2025-11-24,Auto,596022,9.2,84,3666081,Self-Employed,661,33,Female,Married,North,Delhi,Pending,No,7748.29,383838.17
L01830,C2830,2025-12-08,Home,2883048,8.5,240,4410957,Business Owner,786,42,Female,Married,South,Hyderabad,Approved,No,13033.78,4901181.6
L01831,C2831,2025-11-24,Education,351619,7.8,96,4239925,Business Owner,792,28,Male,Single,South,Bengaluru,Approved,No,3948.39,219410.26
L01832,C2832,2025-09-02,Business,2954792,12.0,180,1046977,Business Owner,745,34,Male,Single,West,Mumbai,Approved,No,18385.37,5318625.6
L01833,C2833,2025-05-22,Personal,445426,13.4,60,4625162,Business Owner,804,52,Female,Single,West,Ahmedabad,Approved,No,8418.55,298435.42
L01834,C2834,2025-03-12,Personal,404488,14.2,60,4985293,Business Owner,640,35,Male,Single,North,Delhi,Rejected,No,7698.75,287186.48
L01835,C2835,2025-01-29,Education,795232,8.7,96,3115611,Self-Employed,831,41,Female,Single,West,Ahmedabad,Approved,No,9004.35,553481.47
L01836,C2836,2025-09-11,Home,1654966,8.1,240,4147687,Self-Employed,676,23,Male,Single,West,Ahmedabad,Approved,No,7454.24,2681044.92
L01837,C2837,2025-11-10,Business,3574730,12.6,180,2578965,Self-Employed,731,33,Male,Married,South,Chennai,Approved,No,22361.92,6756239.7
L01838,C2838,2025-11-26,Education,763197,7.5,96,4163892,Self-Employed,849,38,Male,Married,West,Ahmedabad,Approved,No,8546.22,457918.2
L01839,C2839,2025-01-01,Auto,1085040,10.2,84,1523955,Salaried,819,54,Male,Single,North,Delhi,Approved,No,14234.69,774718.56
L01840,C2840,2025-04-07,Personal,421583,13.9,60,2358731,Self-Employed,694,50,Female,Single,North,Delhi,Approved,No,8003.05,293000.18
L01841,C2841,2025-06-24,Home,1476841,9.3,240,3756410,Business Owner,673,37,Female,Married,North,Lucknow,Approved,No,6725.78,2746924.26
L01842,C2842,2025-11-16,Personal,358075,14.7,60,2686481,Self-Employed,601,37,Female,Married,South,Hyderabad,Rejected,No,6845.2,263185.12
L01843,C2843,2025-04-01,Home,1122926,8.3,240,2395770,Salaried,837,31,Male,Single,North,Jaipur,Approved,No,5067.2,1864057.16
L01844,C2844,2025-03-04,Auto,343626,9.6,84,3650074,Salaried,617,34,Male,Single,North,Jaipur,Rejected,No,4483.5,230916.67
L01845,C2845,2025-11-10,Home,2228345,9.3,240,1478418,Salaried,732,44,Female,Married,West,Pune,Approved,No,10148.25,4144721.7
L01846,C2846,2025-10-20,Auto,486941,9.8,84,1790480,Business Owner,788,59,Female,Married,North,Lucknow,Approved,No,6365.01,334041.53
L01847,C2847,2025-07-31,Auto,1155184,9.7,84,357376,Self-Employed,792,30,Male,Married,East,Kolkata,Approved,No,15086.15,784369.94
L01848,C2848,2025-07-26,Home,2066557,8.8,240,1206578,Self-Employed,715,60,Female,Married,South,Hyderabad,Pending,No,9368.39,3637140.32
L01849,C2849,2025-04-08,Personal,206725,11.5,60,1345424,Salaried,663,28,Male,Married,South,Bengaluru,Pending,No,3841.64,118866.88
L01850,C2850,2025-01-07,Home,1376272,9.2,240,4640117,Business Owner,680,29,Male,Single,North,Delhi,Pending,No,6262.04,2532340.48
L01851,C2851,2025-03-23,Education,365778,8.9,96,4298124,Salaried,813,55,Female,Single,West,Mumbai,Approved,No,4149.29,260433.94
L01852,C2852,2025-06-04,Education,407516,8.4,96,3528482,Salaried,607,55,Female,Single,North,Jaipur,Rejected,No,4601.53,273850.75
L01853,C2853,2025-02-07,Home,2217848,7.5,240,4064986,Salaried,766,59,Female,Married,South,Chennai,Approved,No,9934.11,3326772.0
L01854,C2854,2025-08-11,Personal,167875,11.8,60,3191262,Business Owner,670,35,Female,Married,East,Bhubaneswar,Approved,No,3128.07,99046.25
L01855,C2855,2025-09-22,Home,2944502,9.4,240,4924907,Salaried,643,51,Male,Single,South,Hyderabad,Rejected,No,13422.02,5535663.76
L01856,C2856,2025-08-07,Personal,182914,11.3,60,3255153,Business Owner,831,58,Male,Married,South,Hyderabad,Approved,No,3393.05,103346.41
L01857,C2857,2025-01-04,Personal,107168,12.9,60,2921116,Business Owner,781,56,Female,Single,South,Bengaluru,Approved,No,2016.54,69123.36
L01858,C2858,2025-02-07,Auto,1038563,10.4,84,4125780,Business Owner,696,37,Female,Single,West,Mumbai,Pending,No,13649.69,756073.86
L01859,C2859,2025-02-04,Personal,205719,12.3,60,1666364,Self-Employed,830,39,Male,Single,East,Patna,Approved,No,3850.37,126517.19
L01860,C2860,2025-04-28,Auto,925633,9.0,84,1220514,Self-Employed,835,43,Male,Single,South,Hyderabad,Approved,No,12011.19,583148.79
L01861,C2861,2025-04-12,Home,2883006,7.8,240,4420788,Business Owner,660,32,Male,Married,North,Jaipur,Approved,No,12949.5,4497489.36
L01862,C2862,2025-06-12,Home,1764939,9.3,240,4002298,Business Owner,616,48,Male,Single,South,Hyderabad,Rejected,No,8037.83,3282786.54
L01863,C2863,2025-06-21,Home,1663374,8.5,240,2865347,Business Owner,755,37,Male,Married,South,Chennai,Approved,No,7519.84,2827735.8
